tripminutes,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start hour,start day,weekday,day,age,tripminutes
40,2425,2020-03-24 12:34:43.161,2020-03-24 13:15:08.693,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42197,Subscriber,1977,1,12,24,1,Weekday,43,40
23,1419,2020-03-24 12:36:22.322,2020-03-24 13:00:01.707,3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42373,Subscriber,1982,1,12,24,1,Weekday,38,23
2,161,2020-03-24 12:37:33.265,2020-03-24 12:40:14.591,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42533,Subscriber,1993,1,12,24,1,Weekday,27,2
12,731,2020-03-24 12:38:30.988,2020-03-24 12:50:42.370,3203,Hamilton Park,40.727595965999996,-74.044247311,3681,Grand St,40.71517767732029,-74.03768330812454,34158,Subscriber,1966,2,12,24,1,Weekday,54,12
2,135,2020-03-24 12:40:36.216,2020-03-24 12:42:51.734,3639,Harborside,40.71925170000001,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,42224,Subscriber,1988,1,12,24,1,Weekday,32,2
25,1516,2020-03-24 12:41:21.327,2020-03-24 13:06:37.456,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42548,Customer,1991,1,12,24,1,Weekday,29,25
4,249,2020-03-24 12:41:37.460,2020-03-24 12:45:46.773,3187,Warren St,40.721123600000006,-74.03805095,3211,Newark Ave,40.72152515,-74.046304543,42550,Subscriber,1987,1,12,24,1,Weekday,33,4
4,258,2020-03-24 12:44:03.118,2020-03-24 12:48:21.209,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3209,Brunswick St,40.7241765,-74.05065640000001,42416,Subscriber,1978,1,12,24,1,Weekday,42,4
22,1362,2020-03-24 12:45:03.886,2020-03-24 13:07:46.366,3640,Journal Square,40.733670000000004,-74.0625,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42125,Subscriber,1965,1,12,24,1,Weekday,55,22
3,210,2020-03-24 12:46:57.728,2020-03-24 12:50:28.470,3639,Harborside,40.71925170000001,-74.034234,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42251,Subscriber,1993,1,12,24,1,Weekday,27,3
3,182,2020-03-24 12:50:26.679,2020-03-24 12:53:28.747,3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42248,Subscriber,1989,1,12,24,1,Weekday,31,3
10,658,2020-03-24 12:50:31.568,2020-03-24 13:01:29.911,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42574,Subscriber,1989,1,12,24,1,Weekday,31,10
23,1417,2020-03-24 12:52:27.636,2020-03-24 13:16:05.184,3184,Paulus Hook,40.7141454,-74.0335519,3639,Harborside,40.71925170000001,-74.034234,42153,Subscriber,1962,1,12,24,1,Weekday,58,23
10,601,2020-03-24 12:54:33.164,2020-03-24 13:04:35.076,3196,Riverview Park,40.7443187,-74.04399090000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42590,Customer,1982,0,12,24,1,Weekday,38,10
2,130,2020-03-24 12:58:41.715,2020-03-24 13:00:52.693,3185,City Hall,40.717732500000004,-74.04384499999999,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42143,Subscriber,1987,1,12,24,1,Weekday,33,2
54,3251,2020-03-24 13:00:16.470,2020-03-24 13:54:28.460,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42274,Customer,1962,2,13,24,1,Weekday,58,54
2,166,2020-03-24 13:07:57.905,2020-03-24 13:10:44.131,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42248,Subscriber,1989,1,13,24,1,Weekday,31,2
9,567,2020-03-24 13:08:09.180,2020-03-24 13:17:36.666,3187,Warren St,40.721123600000006,-74.03805095,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42147,Subscriber,1991,1,13,24,1,Weekday,29,9
15,926,2020-03-24 13:16:11.265,2020-03-24 13:31:37.681,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3194,McGinley Square,40.7253399253558,-74.06762212514876,42197,Subscriber,1977,1,13,24,1,Weekday,43,15
38,2323,2020-03-24 13:16:47.525,2020-03-24 13:55:30.914,3267,Morris Canal,40.7124188237569,-74.03852552175522,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42336,Subscriber,1983,1,13,24,1,Weekday,37,38
18,1118,2020-03-24 13:16:48.714,2020-03-24 13:35:26.887,3639,Harborside,40.71925170000001,-74.034234,3185,City Hall,40.717732500000004,-74.04384499999999,42153,Subscriber,1962,1,13,24,1,Weekday,58,18
5,315,2020-03-24 13:21:22.995,2020-03-24 13:26:38.183,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3681,Grand St,40.71517767732029,-74.03768330812454,42533,Subscriber,1962,1,13,24,1,Weekday,58,5
36,2173,2020-03-24 13:21:40.628,2020-03-24 13:57:54.526,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,42446,Subscriber,1991,2,13,24,1,Weekday,29,36
5,339,2020-03-24 13:22:36.337,2020-03-24 13:28:15.581,3209,Brunswick St,40.7241765,-74.05065640000001,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42416,Subscriber,1984,1,13,24,1,Weekday,36,5
18,1132,2020-03-24 13:23:23.633,2020-03-24 13:42:16.064,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3267,Morris Canal,40.7124188237569,-74.03852552175522,42131,Customer,1969,0,13,24,1,Weekday,51,18
37,2244,2020-03-24 13:24:22.004,2020-03-24 14:01:46.301,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42470,Subscriber,1978,1,13,24,1,Weekday,42,37
3,211,2020-03-24 13:27:55.407,2020-03-24 13:31:26.703,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42245,Subscriber,1989,2,13,24,1,Weekday,31,3
9,594,2020-03-24 13:28:14.728,2020-03-24 13:38:09.275,3195,Sip Ave,40.73089709786179,-74.06391263008119,3210,Pershing Field,40.742677141,-74.051788633,42210,Subscriber,1993,1,13,24,1,Weekday,27,9
43,2592,2020-03-24 13:28:26.790,2020-03-24 14:11:38.935,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42416,Subscriber,1984,1,13,24,1,Weekday,36,43
20,1218,2020-03-24 13:29:14.761,2020-03-24 13:49:32.871,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,25963,Subscriber,1984,1,13,24,1,Weekday,36,20
6,414,2020-03-24 13:30:32.921,2020-03-24 13:37:27.183,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3187,Warren St,40.721123600000006,-74.03805095,42508,Subscriber,1991,1,13,24,1,Weekday,29,6
8,520,2020-03-24 13:35:45.338,2020-03-24 13:44:25.774,3195,Sip Ave,40.73089709786179,-74.06391263008119,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,42364,Subscriber,2001,2,13,24,1,Weekday,19,8
18,1097,2020-03-24 13:44:06.918,2020-03-24 14:02:24.439,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3483,Montgomery St,40.71942,-74.05099,42368,Subscriber,1985,1,13,24,1,Weekday,35,18
50,3015,2020-03-24 13:46:05.725,2020-03-24 14:36:20.774,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,42568,Subscriber,1971,1,13,24,1,Weekday,49,50
24,1493,2020-03-24 13:46:19.946,2020-03-24 14:11:13.257,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42376,Customer,1987,1,13,24,1,Weekday,33,24
6,389,2020-03-24 13:46:40.784,2020-03-24 13:53:10.203,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42597,Subscriber,1986,1,13,24,1,Weekday,34,6
7,445,2020-03-24 13:51:24.930,2020-03-24 13:58:50.026,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3195,Sip Ave,40.73089709786179,-74.06391263008119,25963,Subscriber,1966,1,13,24,1,Weekday,54,7
3,196,2020-03-24 13:54:03.475,2020-03-24 13:57:20.161,3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119,42561,Subscriber,1984,1,13,24,1,Weekday,36,3
10,617,2020-03-24 13:55:34.437,2020-03-24 14:05:51.704,3195,Sip Ave,40.73089709786179,-74.06391263008119,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42297,Subscriber,1967,1,13,24,1,Weekday,53,10
3,219,2020-03-24 13:56:37.916,2020-03-24 14:00:17.666,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42410,Subscriber,1989,1,13,24,1,Weekday,31,3
8,523,2020-03-24 14:01:09.858,2020-03-24 14:09:53.663,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3202,Newport PATH,40.7272235,-74.03375890000001,42476,Subscriber,1995,2,14,24,1,Weekday,25,8
13,787,2020-03-24 14:04:37.382,2020-03-24 14:17:45.108,3195,Sip Ave,40.73089709786179,-74.06391263008119,3191,Union St,40.71821129999999,-74.08363940000001,42456,Subscriber,1983,1,14,24,1,Weekday,37,13
14,879,2020-03-24 14:08:27.649,2020-03-24 14:23:07.095,3210,Pershing Field,40.742677141,-74.051788633,3185,City Hall,40.717732500000004,-74.04384499999999,42400,Subscriber,1993,1,14,24,1,Weekday,27,14
6,396,2020-03-24 14:11:18.646,2020-03-24 14:17:55.637,3213,Van Vorst Park,40.71848892,-74.047726625,3203,Hamilton Park,40.727595965999996,-74.044247311,42342,Subscriber,1968,1,14,24,1,Weekday,52,6
19,1157,2020-03-24 14:13:11.726,2020-03-24 14:32:29.531,3185,City Hall,40.717732500000004,-74.04384499999999,3202,Newport PATH,40.7272235,-74.03375890000001,42471,Subscriber,1993,1,14,24,1,Weekday,27,19
11,686,2020-03-24 14:15:16.820,2020-03-24 14:26:43.388,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42416,Subscriber,1984,1,14,24,1,Weekday,36,11
7,436,2020-03-24 14:22:02.820,2020-03-24 14:29:19.667,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42436,Subscriber,1987,2,14,24,1,Weekday,33,7
19,1178,2020-03-24 14:23:16.837,2020-03-24 14:42:55.381,3185,City Hall,40.717732500000004,-74.04384499999999,3202,Newport PATH,40.7272235,-74.03375890000001,42400,Subscriber,1993,1,14,24,1,Weekday,27,19
7,426,2020-03-24 14:25:04.982,2020-03-24 14:32:11.477,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42596,Subscriber,1989,1,14,24,1,Weekday,31,7
18,1134,2020-03-24 14:25:30.367,2020-03-24 14:44:25.105,3280,Astor Place,40.71928220070703,-74.07126188278198,3280,Astor Place,40.71928220070703,-74.07126188278198,38937,Subscriber,1987,1,14,24,1,Weekday,33,18
31,1884,2020-03-24 14:27:24.218,2020-03-24 14:58:48.564,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42416,Subscriber,1984,1,14,24,1,Weekday,36,31
7,428,2020-03-24 14:27:50.864,2020-03-24 14:34:58.998,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3681,Grand St,40.71517767732029,-74.03768330812454,42145,Subscriber,1971,1,14,24,1,Weekday,49,7
15,938,2020-03-24 14:30:16.192,2020-03-24 14:45:55.154,3187,Warren St,40.721123600000006,-74.03805095,3209,Brunswick St,40.7241765,-74.05065640000001,42326,Subscriber,1958,1,14,24,1,Weekday,62,15
37,2241,2020-03-24 14:35:16.182,2020-03-24 15:12:37.341,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42194,Subscriber,1956,2,14,24,1,Weekday,64,37
20,1253,2020-03-24 14:37:26.614,2020-03-24 14:58:19.976,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3220,5 Corners Library,40.73496102000952,-74.05950307846071,40851,Customer,1998,1,14,24,1,Weekday,22,20
13,802,2020-03-24 14:38:17.914,2020-03-24 14:51:40.580,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42555,Subscriber,1989,2,14,24,1,Weekday,31,13
23,1408,2020-03-24 14:42:33.003,2020-03-24 15:06:01.608,3640,Journal Square,40.733670000000004,-74.0625,3194,McGinley Square,40.7253399253558,-74.06762212514876,42112,Subscriber,1987,1,14,24,1,Weekday,33,23
1,85,2020-03-24 14:42:44.420,2020-03-24 14:44:09.528,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42147,Subscriber,1987,1,14,24,1,Weekday,33,1
1,71,2020-03-24 14:42:46.773,2020-03-24 14:43:58.446,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42272,Subscriber,1991,2,14,24,1,Weekday,29,1
40,2433,2020-03-24 14:43:08.486,2020-03-24 15:23:42.449,3202,Newport PATH,40.7272235,-74.03375890000001,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42400,Subscriber,1993,1,14,24,1,Weekday,27,40
5,354,2020-03-24 14:43:24.887,2020-03-24 14:49:18.970,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42436,Subscriber,1987,2,14,24,1,Weekday,33,5
35,2158,2020-03-24 14:44:34.130,2020-03-24 15:20:32.489,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42147,Subscriber,1987,1,14,24,1,Weekday,33,35
35,2153,2020-03-24 14:44:41.323,2020-03-24 15:20:35.270,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42143,Subscriber,1991,2,14,24,1,Weekday,29,35
10,657,2020-03-24 14:46:59.208,2020-03-24 14:57:56.724,3267,Morris Canal,40.7124188237569,-74.03852552175522,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42376,Subscriber,1971,2,14,24,1,Weekday,49,10
35,2115,2020-03-24 14:47:24.286,2020-03-24 15:22:40.065,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42590,Subscriber,1961,1,14,24,1,Weekday,59,35
10,607,2020-03-24 14:50:16.221,2020-03-24 15:00:23.929,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42470,Subscriber,1965,1,14,24,1,Weekday,55,10
14,889,2020-03-24 14:50:31.597,2020-03-24 15:05:20.798,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,42540,Customer,1988,1,14,24,1,Weekday,32,14
7,478,2020-03-24 14:51:22.150,2020-03-24 14:59:20.728,3681,Grand St,40.71517767732029,-74.03768330812454,3211,Newark Ave,40.72152515,-74.046304543,42242,Subscriber,1971,1,14,24,1,Weekday,49,7
2,170,2020-03-24 14:53:20.034,2020-03-24 14:56:10.987,3187,Warren St,40.721123600000006,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42610,Subscriber,1996,1,14,24,1,Weekday,24,2
4,288,2020-03-24 14:55:08.305,2020-03-24 14:59:57.155,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3639,Harborside,40.71925170000001,-74.034234,42272,Subscriber,1985,1,14,24,1,Weekday,35,4
7,466,2020-03-24 15:00:33.540,2020-03-24 15:08:19.861,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3209,Brunswick St,40.7241765,-74.05065640000001,42416,Subscriber,1984,1,15,24,1,Weekday,36,7
3,194,2020-03-24 15:03:01.128,2020-03-24 15:06:15.506,3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119,42240,Subscriber,1989,0,15,24,1,Weekday,31,3
15,916,2020-03-24 15:06:33.980,2020-03-24 15:21:50.912,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3267,Morris Canal,40.7124188237569,-74.03852552175522,42170,Subscriber,1987,2,15,24,1,Weekday,33,15
43,2581,2020-03-24 15:08:05.319,2020-03-24 15:51:07.138,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,38355,Subscriber,1996,2,15,24,1,Weekday,24,43
13,804,2020-03-24 15:08:22.143,2020-03-24 15:21:47.037,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3267,Morris Canal,40.7124188237569,-74.03852552175522,42596,Subscriber,1989,1,15,24,1,Weekday,31,13
6,370,2020-03-24 15:08:38.732,2020-03-24 15:14:49.394,3194,McGinley Square,40.7253399253558,-74.06762212514876,3640,Journal Square,40.733670000000004,-74.0625,42112,Subscriber,1987,1,15,24,1,Weekday,33,6
39,2353,2020-03-24 15:08:41.799,2020-03-24 15:47:54.935,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42570,Subscriber,1981,1,15,24,1,Weekday,39,39
4,289,2020-03-24 15:11:42.176,2020-03-24 15:16:31.776,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42254,Subscriber,1964,1,15,24,1,Weekday,56,4
2,127,2020-03-24 15:13:18.253,2020-03-24 15:15:25.659,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42432,Subscriber,1971,1,15,24,1,Weekday,49,2
93,5587,2020-03-24 15:13:37.793,2020-03-24 16:46:45.556,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42423,Subscriber,1954,1,15,24,1,Weekday,66,93
4,271,2020-03-24 15:15:49.867,2020-03-24 15:20:21.489,3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119,42212,Subscriber,1984,2,15,24,1,Weekday,36,4
1,105,2020-03-24 15:18:00.581,2020-03-24 15:19:46.432,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3187,Warren St,40.721123600000006,-74.03805095,42617,Subscriber,1996,1,15,24,1,Weekday,24,1
6,384,2020-03-24 15:23:57.742,2020-03-24 15:30:22.082,3195,Sip Ave,40.73089709786179,-74.06391263008119,3280,Astor Place,40.71928220070703,-74.07126188278198,28862,Subscriber,1972,1,15,24,1,Weekday,48,6
14,889,2020-03-24 15:24:03.368,2020-03-24 15:38:52.722,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3210,Pershing Field,40.742677141,-74.051788633,42400,Subscriber,1993,1,15,24,1,Weekday,27,14
2,139,2020-03-24 15:26:03.110,2020-03-24 15:28:22.694,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.71925170000001,-74.034234,39059,Subscriber,1990,2,15,24,1,Weekday,30,2
6,414,2020-03-24 15:26:28.744,2020-03-24 15:33:22.946,3187,Warren St,40.721123600000006,-74.03805095,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42508,Customer,1969,0,15,24,1,Weekday,51,6
3,221,2020-03-24 15:27:28.100,2020-03-24 15:31:09.571,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42276,Subscriber,1986,1,15,24,1,Weekday,34,3
3,191,2020-03-24 15:30:12.412,2020-03-24 15:33:24.271,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3203,Hamilton Park,40.727595965999996,-74.044247311,42287,Subscriber,1975,2,15,24,1,Weekday,45,3
10,639,2020-03-24 15:31:41.242,2020-03-24 15:42:20.827,3195,Sip Ave,40.73089709786179,-74.06391263008119,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42323,Subscriber,1969,0,15,24,1,Weekday,51,10
30,1828,2020-03-24 15:31:43.796,2020-03-24 16:02:11.940,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3267,Morris Canal,40.7124188237569,-74.03852552175522,42114,Customer,1993,1,15,24,1,Weekday,27,30
72,4331,2020-03-24 15:33:05.083,2020-03-24 16:45:16.850,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42143,Subscriber,1983,1,15,24,1,Weekday,37,72
4,264,2020-03-24 15:33:12.243,2020-03-24 15:37:36.717,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3187,Warren St,40.721123600000006,-74.03805095,42381,Subscriber,1989,1,15,24,1,Weekday,31,4
6,361,2020-03-24 15:33:48.011,2020-03-24 15:39:49.821,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3280,Astor Place,40.71928220070703,-74.07126188278198,42625,Subscriber,1988,1,15,24,1,Weekday,32,6
28,1706,2020-03-24 15:33:57.971,2020-03-24 16:02:24.609,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3267,Morris Canal,40.7124188237569,-74.03852552175522,42195,Customer,1992,2,15,24,1,Weekday,28,28
7,421,2020-03-24 15:35:37.422,2020-03-24 15:42:38.553,3212,Christ Hospital,40.734785818,-74.050443636,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42325,Subscriber,1989,2,15,24,1,Weekday,31,7
3,235,2020-03-24 15:36:10.513,2020-03-24 15:40:06.132,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3206,Hilltop,40.7311689,-74.0575736,42571,Subscriber,1994,1,15,24,1,Weekday,26,3
112,6772,2020-03-24 15:40:24.276,2020-03-24 17:33:16.352,3195,Sip Ave,40.73089709786179,-74.06391263008119,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42240,Customer,1995,1,15,24,1,Weekday,25,112
6,390,2020-03-24 15:42:09.082,2020-03-24 15:48:39.828,3213,Van Vorst Park,40.71848892,-74.047726625,3184,Paulus Hook,40.7141454,-74.0335519,42121,Subscriber,1980,1,15,24,1,Weekday,40,6
79,4785,2020-03-24 15:44:05.020,2020-03-24 17:03:50.599,3206,Hilltop,40.7311689,-74.0575736,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42571,Subscriber,1995,1,15,24,1,Weekday,25,79
4,295,2020-03-24 15:48:29.848,2020-03-24 15:53:25.512,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42254,Subscriber,1964,1,15,24,1,Weekday,56,4
7,423,2020-03-24 15:51:35.929,2020-03-24 15:58:39.740,3206,Hilltop,40.7311689,-74.0575736,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,42420,Subscriber,1994,1,15,24,1,Weekday,26,7
8,528,2020-03-24 15:52:40.079,2020-03-24 16:01:28.695,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42320,Subscriber,2000,1,15,24,1,Weekday,20,8
3,190,2020-03-24 15:54:17.754,2020-03-24 15:57:28.547,3195,Sip Ave,40.73089709786179,-74.06391263008119,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42537,Subscriber,1966,1,15,24,1,Weekday,54,3
7,439,2020-03-24 15:56:04.871,2020-03-24 16:03:24.712,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42121,Subscriber,1980,1,15,24,1,Weekday,40,7
8,500,2020-03-24 15:57:57.867,2020-03-24 16:06:18.263,3639,Harborside,40.71925170000001,-74.034234,3213,Van Vorst Park,40.71848892,-74.047726625,42261,Subscriber,1981,1,15,24,1,Weekday,39,8
117,7057,2020-03-24 16:01:45.752,2020-03-24 17:59:23.468,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42178,Subscriber,1975,1,16,24,1,Weekday,45,117
4,257,2020-03-24 16:02:07.996,2020-03-24 16:06:25.276,3187,Warren St,40.721123600000006,-74.03805095,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42381,Subscriber,1989,1,16,24,1,Weekday,31,4
10,636,2020-03-24 16:03:16.966,2020-03-24 16:13:53.297,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.717732500000004,-74.04384499999999,42365,Subscriber,1982,2,16,24,1,Weekday,38,10
29,1770,2020-03-24 16:04:39.078,2020-03-24 16:34:09.770,3185,City Hall,40.717732500000004,-74.04384499999999,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42576,Subscriber,1965,1,16,24,1,Weekday,55,29
97,5866,2020-03-24 16:05:54.941,2020-03-24 17:43:41.869,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42445,Customer,1994,1,16,24,1,Weekday,26,97
4,277,2020-03-24 16:06:06.654,2020-03-24 16:10:44.409,3267,Morris Canal,40.7124188237569,-74.03852552175522,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42601,Subscriber,1972,2,16,24,1,Weekday,48,4
5,340,2020-03-24 16:06:27.251,2020-03-24 16:12:08.198,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3203,Hamilton Park,40.727595965999996,-74.044247311,42457,Subscriber,1966,2,16,24,1,Weekday,54,5
46,2762,2020-03-24 16:06:32.732,2020-03-24 16:52:35.488,3213,Van Vorst Park,40.71848892,-74.047726625,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42261,Subscriber,1981,1,16,24,1,Weekday,39,46
31,1881,2020-03-24 16:07:09.010,2020-03-24 16:38:30.428,3280,Astor Place,40.71928220070703,-74.07126188278198,3194,McGinley Square,40.7253399253558,-74.06762212514876,42241,Subscriber,1984,2,16,24,1,Weekday,36,31
96,5789,2020-03-24 16:07:20.373,2020-03-24 17:43:49.967,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42278,Customer,1991,1,16,24,1,Weekday,29,96
17,1053,2020-03-24 16:09:05.993,2020-03-24 16:26:39.939,3191,Union St,40.71821129999999,-74.08363940000001,3268,Lafayette Park,40.71346382669195,-74.06285852193831,42456,Customer,1969,0,16,24,1,Weekday,51,17
24,1488,2020-03-24 16:09:29.760,2020-03-24 16:34:18.022,3203,Hamilton Park,40.727595965999996,-74.044247311,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42150,Subscriber,1966,1,16,24,1,Weekday,54,24
48,2907,2020-03-24 16:09:39.159,2020-03-24 16:58:06.553,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,42413,Subscriber,1984,1,16,24,1,Weekday,36,48
